RecordKey   Fecha   ErrNum  ErrMsj  TipoDocumento
1684  28052012  0   Sin Error   OP251/12
1689  28052012  0   Sin Error   OP256/12
1690  28052012  0   Sin Error   OP257/12
1691  28052012  0   Sin Error   OP258/12
1692  28052012  0   Sin Error   OP259/12
1695  28052012  0   Sin Error   OP262/12
1698  28052012  0   Sin Error   OP265/12
1700  28052012  0   Sin Error   OP266/12
1701  28052012  0   Sin Error   OP267/12
1702  28052012  0   Sin Error   OP268/12
1703  28052012  0   Sin Error   OP269/12
1704  28052012  0   Sin Error   OP270/12
1706  28052012  0   Sin Error   OP272/12
1707  28052012  0   Sin Error   OP273/12
1708  28052012  0   Sin Error   OP274/12
1709  28052012  0   Sin Error   OP275/12
1710  28052012  0   Sin Error   OP276/12
1711  28052012  0   Sin Error   OP277/12
1712  28052012  -2028   No existen registros coincidentes ODBC -2028   OP278/12
1713  28052012  0   Sin Error   OP279/12
1714  28052012  0   Sin Error   OP280/12
1715  28052012  -2028   No existen registros coincidentes ODBC -2028   OP281/12
1716  28052012  0   Sin Error   OP282/12
1717  28052012  0   Sin Error   OP283/12
1718  28052012  0   Sin Error   OP284/12
1719  28052012  0   Sin Error   OP285/12
1720  28052012  0   Sin Error   OP286/12
1721  28052012  0   Sin Error   OP287/12
1722  28052012  0   Sin Error   OP288/12
1724  28052012  0   Sin Error   OP290/12
1725  28052012  0   Sin Error   OP291/12
1726  28052012  0   Sin Error   OP292/12
1727  28052012  0   Sin Error   OP293/12
1728  28052012  0   Sin Error   OP294/12
1729  28052012  0   Sin Error   OP295/12
1730  28052012  0   Sin Error   OP296/12
1731  28052012  -2028   No existen registros coincidentes ODBC -2028   OP297/12
1732  28052012  0   Sin Error   OP298/12
1733  28052012  -2028   No existen registros coincidentes ODBC -2028   OP299/12
1735  28052012  0   Sin Error   OP301/12
1739  28052012  0   Sin Error   OP305/12
1740  28052012  0   Sin Error   OP306/12
1741  28052012  -2028   No existen registros coincidentes ODBC -2028   OP307/12
1746  28052012  0   Sin Error   OP312/12
1749  28052012  0   Sin Error   OP315/12
1750  28052012  0   Sin Error   OP316/12
1751  28052012  0   Sin Error   OP317/12
1755  28052012  0   Sin Error   OP319/12
1756  28052012  0   Sin Error   OP320/12
1757  28052012  0   Sin Error   OP321/12
1758  28052012  -2028   No existen registros coincidentes ODBC -2028   OP322/12
1760  28052012  -2028   No existen registros coincidentes ODBC -2028   OP323/12
1762  28052012  0   Sin Error   OP325/12
1763  28052012  0   Sin Error   OP326/12
1764  28052012  -2028   No existen registros coincidentes ODBC -2028   OP327/12
1774  28052012  0   Sin Error   OP337/12
1775  28052012  0   Sin Error   OP338/12
1777  28052012  0   Sin Error   OP340/12
1779  28052012  0   Sin Error   OP342/12
1780  28052012  0   Sin Error   OP343/12
1781  28052012  0   Sin Error   OP344/12
1782  28052012  0   Sin Error   OP345/12
1783  28052012  -2028   No existen registros coincidentes ODBC -2028   OP346/12
1784  28052012  -2028   No existen registros coincidentes ODBC -2028   OP347/12
1785  28052012  0   Sin Error   OP348/12
1786  28052012  0   Sin Error   OP349/12
1787  28052012  0   Sin Error   OP350/12
1793  28052012  0   Sin Error   OP355/12
1795  28052012  0   Sin Error   OP357/12
1796  28052012  0   Sin Error   OP358/12
1797  28052012  0   Sin Error   OP359/12
1799  28052012  0   Sin Error   OP361/12
1800  28052012  0   Sin Error   OP362/12
1801  28052012  0   Sin Error   OP363/12
1802  28052012  0   Sin Error   OP364/12
1803  28052012  0   Sin Error   OP365/12
1810  28052012  0   Sin Error   OP369/12
1811  28052012  0   Sin Error   OP370/12
1812  28052012  0   Sin Error   OP371/12
1813  28052012  0   Sin Error   OP372/12
1814  28052012  0   Sin Error   OP373/12
1815  28052012  0   Sin Error   OP374/12
1816  28052012  0   Sin Error   OP375/12
1817  28052012  0   Sin Error   OP376/12
1818  28052012  0   Sin Error   OP377/12
1819  28052012  0   Sin Error   OP378/12
1822  28052012  0   Sin Error   OP381/12
1823  28052012  0   Sin Error   OP382/12
1829  28052012  0   Sin Error   OP388/12
1830  28052012  0   Sin Error   OP389/12
1834  28052012  0   Sin Error   OP393/12
1843  28052012  0   Sin Error   OP401/12
1845  28052012  -2028   No existen registros coincidentes ODBC -2028   OP403/12
1846  28052012  0   Sin Error   OP404/12
1847  28052012  0   Sin Error   OP405/12
1848  28052012  0   Sin Error   OP406/12
1852  28052012  0   Sin Error   OP410/12
1853  28052012  0   Sin Error   OP411/12
1854  28052012  0   Sin Error   OP412/12
1866  28052012  0   Sin Error   OP422/12
1867  28052012  0   Sin Error   OP423/12
1868  28052012  0   Sin Error   OP424/12
1869  28052012  0   Sin Error   OP425/12
1896  28052012  0   Sin Error   OP452/12
1897  28052012  0   Sin Error   OP453/12
1915  28052012  0   Sin Error   OP471/12
1916  28052012  -2028   No existen registros coincidentes ODBC -2028   OP472/12
1917  28052012  0   Sin Error   OP473/12
1918  28052012  0   Sin Error   OP474/12
1919  28052012  0   Sin Error   OP475/12
1928  28052012  0   Sin Error   OP484/12
1936  28052012  0   Sin Error   OP492/12
1939  28052012  -2028   No existen registros coincidentes ODBC -2028   OP495/12
1940  28052012  -2028   No existen registros coincidentes ODBC -2028   OP496/12
1942  28052012  0   Sin Error   OP498/12
1945  28052012  0   Sin Error   OP501/12
1950  28052012  0   Sin Error   OP506/12
1951  28052012  0   Sin Error   OP507/12
1952  28052012  0   Sin Error   OP508/12
1954  28052012  0   Sin Error   OP510/12
1955  28052012  0   Sin Error   OP511/12
1956  28052012  0   Sin Error   OP512/12
1957  28052012  0   Sin Error   OP513/12
1958  28052012  0   Sin Error   OP514/12
1959  28052012  0   Sin Error   OP515/12
1962  28052012  0   Sin Error   OP517/12
1963  28052012  0   Sin Error   OP518/12
1964  28052012  0   Sin Error   OP519/12
1965  28052012  0   Sin Error   OP520/12
1966  28052012  0   Sin Error   OP521/12
1967  28052012  0   Sin Error   OP522/12
1968  28052012  0   Sin Error   OP523/12
1969  28052012  0   Sin Error   OP524/12
1972  28052012  -2028   No existen registros coincidentes ODBC -2028   OP527/12
1973  28052012  -2028   No existen registros coincidentes ODBC -2028   OP528/12
1975  28052012  -2028   No existen registros coincidentes ODBC -2028   OP530/12
1976  28052012  -2028   No existen registros coincidentes ODBC -2028   OP531/12
1982  28052012  0   Sin Error   OP537/12
1983  28052012  0   Sin Error   OP538/12
1987  28052012  0   Sin Error   OP541/12
1988  28052012  0   Sin Error   OP542/12
1990  28052012  0   Sin Error   OP544/12
1991  28052012  0   Sin Error   OP545/12
1992  28052012  0   Sin Error   OP546/12
1993  28052012  0   Sin Error   OP547/12
1994  28052012  0   Sin Error   OP548/12
1995  28052012  0   Sin Error   OP549/12
1996  28052012  0   Sin Error   OP550/12
1997  28052012  0   Sin Error   OP551/12
1999  28052012  0   Sin Error   OP553/12
2000  28052012  0   Sin Error   OP554/12
2001  28052012  0   Sin Error   OP555/12
2003  28052012  0   Sin Error   OP557/12
2004  28052012  0   Sin Error   OP558/12
2005  28052012  0   Sin Error   OP559/12
2008  28052012  -2028   No existen registros coincidentes ODBC -2028   OP562/12
2009  28052012  0   Sin Error   OP563/12
2011  28052012  0   Sin Error   OP565/12
2013  28052012  0   Sin Error   OP567/12
2018  28052012  0   Sin Error   OP572/12
2019  28052012  0   Sin Error   OP573/12
2020  28052012  0   Sin Error   OP574/12
2021  28052012  0   Sin Error   OP575/12
2022  28052012  0   Sin Error   OP576/12
2023  28052012  0   Sin Error   OP577/12
2024  28052012  -2028   No existen registros coincidentes ODBC -2028   OP578/12
2025  28052012  0   Sin Error   OP579/12
2034  28052012  0   Sin Error   OP588/12
2035  28052012  0   Sin Error   OP589/12
2040  28052012  0   Sin Error   OP594/12
2041  28052012  0   Sin Error   OP595/12
2042  28052012  0   Sin Error   OP596/12
2043  28052012  0   Sin Error   OP597/12
2045  28052012  -2028   No existen registros coincidentes ODBC -2028   OP599/12
2048  28052012  0   Sin Error   OP602/12
2051  28052012  0   Sin Error   OP604/12
2052  28052012  0   Sin Error   OP605/12
2053  28052012  0   Sin Error   OP606/12
2054  28052012  0   Sin Error   OP607/12
2060  28052012  0   Sin Error   OP613/12
2061  28052012  0   Sin Error   OP614/12
2065  28052012  0   Sin Error   OP618/12
2067  28052012  0   Sin Error   OP620/12
2068  28052012  0   Sin Error   OP621/12
2069  28052012  0   Sin Error   OP622/12
2070  28052012  0   Sin Error   OP623/12
2071  28052012  0   Sin Error   OP624/12
2073  28052012  0   Sin Error   OP626/12
2074  28052012  0   Sin Error   OP627/12
2084  28052012  0   Sin Error   OP637/12
2085  28052012  0   Sin Error   OP638/12
2086  28052012  0   Sin Error   OP639/12
2088  28052012  0   Sin Error   OP641/12
2089  28052012  0   Sin Error   OP642/12
2090  28052012  0   Sin Error   OP643/12
2091  28052012  0   Sin Error   OP644/12
2093  28052012  0   Sin Error   OP646/12
2094  28052012  -2028   No existen registros coincidentes ODBC -2028   OP647/12
2095  28052012  0   Sin Error   OP648/12
2096  28052012  0   Sin Error   OP649/12
2097  28052012  0   Sin Error   OP650/12
2098  28052012  0   Sin Error   OP651/12
2099  28052012  0   Sin Error   OP652/12
2100  28052012  0   Sin Error   OP653/12
2101  28052012  0   Sin Error   OP654/12
2102  28052012  0   Sin Error   OP655/12
2103  28052012  0   Sin Error   OP656/12
2104  28052012  0   Sin Error   OP657/12
2105  28052012  0   Sin Error   OP658/12
2109  28052012  0   Sin Error   OP662/12
2110  28052012  0   Sin Error   OP663/12
2112  28052012  0   Sin Error   OP665/12
2113  28052012  0   Sin Error   OP666/12
2115  28052012  0   Sin Error   OP668/12
2116  28052012  0   Sin Error   OP669/12
2117  28052012  -2028   No existen registros coincidentes ODBC -2028   OP670/12
2118  28052012  0   Sin Error   OP671/12
2120  28052012  0   Sin Error   OP673/12
2121  28052012  0   Sin Error   OP674/12
2122  28052012  0   Sin Error   OP675/12
2123  28052012  0   Sin Error   OP676/12
2124  28052012  0   Sin Error   OP677/12
2125  28052012  0   Sin Error   OP678/12
2126  28052012  -2028   No existen registros coincidentes ODBC -2028   OP679/12
2127  28052012  -2028   No existen registros coincidentes ODBC -2028   OP680/12
2128  28052012  0   Sin Error   OP681/12
2129  28052012  0   Sin Error   OP682/12
2131  28052012  0   Sin Error   OP684/12
2132  28052012  0   Sin Error   OP685/12
2133  28052012  0   Sin Error   OP686/12
2134  28052012  0   Sin Error   OP687/12
2135  28052012  0   Sin Error   OP688/12
2139  28052012  0   Sin Error   OP692/12
2140  28052012  0   Sin Error   OP693/12
2149  28052012  0   Sin Error   OP702/12
2152  28052012  0   Sin Error   OP704/12
2157  28052012  0   Sin Error   OP709/12
2158  28052012  0   Sin Error   OP710/12
2159  28052012  0   Sin Error   OP711/12
2160  28052012  0   Sin Error   OP712/12
2161  28052012  0   Sin Error   OP713/12
2163  28052012  0   Sin Error   OP715/12
2166  28052012  0   Sin Error   OP718/12
2167  28052012  0   Sin Error   OP719/12
2172  28052012  0   Sin Error   OP724/12
2173  28052012  0   Sin Error   OP725/12
2174  28052012  -2028   No existen registros coincidentes ODBC -2028   OP726/12
2175  28052012  0   Sin Error   OP727/12
2176  28052012  0   Sin Error   OP728/12
2177  28052012  -2028   No existen registros coincidentes ODBC -2028   OP729/12
2178  28052012  0   Sin Error   OP730/12
2181  28052012  0   Sin Error   OP733/12
2182  28052012  0   Sin Error   OP734/12
2183  28052012  0   Sin Error   OP735/12
2187  28052012  0   Sin Error   OP739/12
2188  28052012  0   Sin Error   OP740/12
2189  28052012  0   Sin Error   OP741/12
2191  28052012  0   Sin Error   OP743/12
2202  28052012  0   Sin Error   OP754/12
2203  28052012  0   Sin Error   OP755/12
2204  28052012  0   Sin Error   OP756/12
2205  28052012  0   Sin Error   OP757/12
2206  28052012  0   Sin Error   OP758/12
2207  28052012  0   Sin Error   OP759/12
2208  28052012  0   Sin Error   OP760/12
2209  28052012  0   Sin Error   OP761/12
2210  28052012  0   Sin Error   OP762/12
2211  28052012  0   Sin Error   OP763/12
2212  28052012  0   Sin Error   OP764/12
2213  28052012  0   Sin Error   OP765/12
2216  28052012  0   Sin Error   OP768/12
2227  28052012  0   Sin Error   OP779/12
2229  28052012  0   Sin Error   OP781/12
2230  28052012  0   Sin Error   OP782/12
2232  28052012  0   Sin Error   OP784/12
2233  28052012  0   Sin Error   OP785/12
2234  28052012  0   Sin Error   OP786/12
2236  28052012  0   Sin Error   OP788/12
2237  28052012  0   Sin Error   OP789/12
2238  28052012  0   Sin Error   OP790/12
2247  28052012  0   Sin Error   OP799/12
2249  28052012  0   Sin Error   OP800/12
2250  28052012  0   Sin Error   OP801/12
2251  28052012  -2028   No existen registros coincidentes ODBC -2028   OP802/12
2252  28052012  0   Sin Error   OP803/12
2266  28052012  0   Sin Error   OP817/12
